wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-06738,ITEM-03705,5,387.0,467.0,387.0,422.1668402777778,35.166840277777794,False,0.0
WO-05495,ITEM-00599,30,406.0,470.0,406.0,422.1878472222222,16.187847222222217,False,0.0
WO-07256,ITEM-02038,24,407.0,456.0,407.0,422.2257638888889,15.225763888888878,False,0.0
WO-04336,ITEM-01102,36,412.0,469.0,412.0,422.3013749999999,10.301374999999894,False,0.0
WO-06108,ITEM-01463,45,391.0,462.0,391.0,422.3440972222223,31.344097222222274,False,0.0
WO-07306,ITEM-00621,69,415.0,450.0,415.0,422.35656250000005,7.356562500000052,False,0.0
WO-04217,ITEM-00018,5,400.0,442.0,400.0,422.3755208333333,22.375520833333326,False,0.0
WO-07166,ITEM-01023,12,404.0,453.0,404.0,422.40711805555554,18.407118055555543,False,0.0
WO-07071,ITEM-02610,1,397.0,461.0,397.0,422.4286458333333,25.42864583333329,False,0.0
WO-07070,ITEM-02610,1,397.0,461.0,397.0,422.44513888888866,25.445138888888664,False,0.0
WO-05076,ITEM-03173,30,411.0,446.0,411.0,422.5260069444443,11.526006944444305,False,0.0
WO-05668,ITEM-02618,5,404.0,446.0,404.0,422.60812499999986,18.60812499999986,False,0.0
WO-05290,ITEM-02473,50,408.0,457.0,408.0,422.7360763888889,14.736076388888875,False,0.0
WO-05670,ITEM-02618,10,404.0,446.0,404.0,422.75065972222205,18.750659722222053,False,0.0
WO-04858,ITEM-00039,1,387.0,450.0,387.0,422.806736111111,35.80673611111098,False,0.0
WO-04250,ITEM-01576,8,411.0,453.0,411.0,422.81059027777775,11.810590277777749,False,0.0
WO-04856,ITEM-00039,1,387.0,450.0,387.0,422.8275694444443,35.82756944444429,False,0.0
WO-04857,ITEM-00039,1,387.0,450.0,387.0,422.8484027777776,35.84840277777761,False,0.0
WO-07252,ITEM-03914,15,411.0,453.0,411.0,422.8933680555553,11.8933680555553,False,0.0
WO-06091,ITEM-03472,2,407.0,449.0,407.0,422.8970486111111,15.897048611111074,False,0.0
WO-06858,ITEM-01116,14,399.0,448.0,399.0,422.9081249999997,23.9081249999997,False,0.0
WO-06092,ITEM-03473,2,407.0,449.0,407.0,422.9245486111111,15.924548611111106,False,0.0
WO-06655,ITEM-01748,5,411.0,461.0,411.0,422.95378472222205,11.953784722222053,False,0.0
WO-05700,ITEM-00752,16,400.0,456.0,400.0,422.9868055555556,22.986805555555577,False,0.0
WO-04069,ITEM-02753,4,415.0,457.0,415.0,423.1512152777773,8.151215277777283,False,0.0
WO-05298,ITEM-01639,15,407.0,449.0,407.0,423.1592013888888,16.15920138888879,False,0.0
WO-06597,ITEM-01671,15,415.0,457.0,415.0,423.23680555555507,8.236805555555065,False,0.0
WO-07210,ITEM-03887,6,421.0,464.0,421.0,423.3975,2.3974999999999795,False,0.0
WO-04102,ITEM-02609,6,415.0,443.0,415.0,424.0350694444443,9.035069444444275,False,0.0
WO-04020,ITEM-02609,6,415.0,443.0,415.0,424.0649305555556,9.064930555555577,False,0.0
WO-07036,ITEM-02201,84,422.0,429.0,422.0,424.0729166666667,2.0729166666666856,False,0.0
WO-04591,ITEM-01191,30,407.0,464.0,407.0,424.1666666666667,17.166666666666686,False,0.0
WO-03986,ITEM-00091,10,379.0,442.0,379.0,424.2401041666667,45.2401041666667,False,0.0
WO-05126,ITEM-02096,5,407.0,456.0,407.0,424.28895833333337,17.28895833333337,False,0.0
WO-04068,ITEM-01214,15,401.0,450.0,401.0,424.30260416666664,23.30260416666664,False,0.0
WO-05578,ITEM-01062,10,414.0,428.0,414.0,424.3440972222222,10.344097222222217,False,0.0
WO-07146,ITEM-01577,5,418.0,453.0,418.0,424.99583333333334,6.995833333333337,False,0.0
WO-05508,ITEM-01891,40,411.0,453.0,411.0,425.0,14.0,False,0.0
WO-04973,ITEM-00068,30,379.0,442.0,379.0,425.0,46.0,False,0.0
WO-05141,ITEM-01161,50,418.0,446.0,418.0,425.0,7.0,False,0.0
WO-04840,ITEM-00019,1,411.0,453.0,411.0,425.0,14.0,False,0.0
WO-04162,ITEM-00009,1,412.0,454.0,412.0,425.0,13.0,False,0.0
WO-05704,ITEM-00333,10,405.0,454.0,405.0,425.0,20.0,False,0.0
WO-03926,ITEM-00406,30,387.0,467.0,387.0,425.0,38.0,False,0.0
WO-05932,ITEM-01630,54,412.0,469.0,412.0,425.0,13.0,False,0.0
WO-05933,ITEM-01645,43,415.0,474.0,415.0,425.0,10.0,False,0.0
WO-04067,ITEM-01336,10,405.0,462.0,405.0,427.0,22.0,False,0.0
WO-04862,ITEM-00039,1,390.0,453.0,390.0,427.0,37.0,False,0.0
WO-04377,ITEM-00039,1,390.0,453.0,390.0,427.0,37.0,False,0.0
WO-04171,ITEM-01003,5,413.0,455.0,413.0,427.0,14.0,False,0.0
WO-04205,ITEM-01011,10,412.0,454.0,412.0,427.0,15.0,False,0.0
WO-05080,ITEM-02134,15,413.0,463.0,413.0,427.0,14.0,False,0.0
WO-04310,ITEM-00121,12,397.0,453.0,397.0,427.0,30.0,False,0.0
WO-04509,ITEM-02904,1,422.0,481.0,422.0,427.0,5.0,False,0.0
WO-04356,ITEM-00514,6,336.0,418.0,336.0,427.0,91.0,True,9.0
WO-04843,ITEM-02708,1,412.0,447.0,412.0,427.0,15.0,False,0.0
WO-04861,ITEM-00039,1,390.0,453.0,390.0,427.03125,37.03125,False,0.0
WO-04859,ITEM-00039,1,390.0,453.0,390.0,427.03125,37.03125,False,0.0
WO-07131,ITEM-02720,20,412.0,433.0,412.0,427.03125,15.03125,False,0.0
WO-06626,ITEM-00008,30,400.0,464.0,400.0,427.03125,27.03125,False,0.0
WO-06591,ITEM-01458,24,408.0,467.0,408.0,427.0314236111111,19.03142361111111,False,0.0
WO-06648,ITEM-01257,20,411.0,453.0,411.0,427.0314236111111,16.03142361111111,False,0.0
WO-06177,ITEM-03529,3,412.0,447.0,412.0,427.0314236111111,15.031423611111109,False,0.0
WO-03163,ITEM-00129,24,407.0,456.0,407.0,427.0314236111111,20.03142361111111,False,0.0
WO-04741,ITEM-03048,4,413.0,441.0,413.0,427.0628472222222,14.062847222222217,False,0.0
WO-06022,ITEM-00753,10,406.0,484.0,406.0,427.0729166666667,21.072916666666686,False,0.0
WO-04855,ITEM-00039,1,390.0,453.0,390.0,427.09375,37.09375,False,0.0
WO-05888,ITEM-02779,12,398.0,462.0,398.0,427.0939236111111,29.09392361111111,False,0.0
WO-06054,ITEM-01281,366,413.0,441.0,413.0,427.1253472222222,14.125347222222217,False,0.0
WO-00941,ITEM-00227,8,385.0,470.0,385.0,427.1354166666667,42.135416666666686,False,0.0
WO-04245,ITEM-00115,8,390.0,475.0,390.0,427.1354166666667,37.135416666666686,False,0.0
WO-06628,ITEM-00474,20,413.0,448.0,413.0,427.1776041666667,14.177604166666697,False,0.0
WO-06831,ITEM-02465,10,411.0,453.0,411.0,427.29600694444446,16.296006944444457,False,0.0
WO-04042,ITEM-02385,10,413.0,470.0,413.0,427.2967013888889,14.296701388888891,False,0.0
WO-04896,ITEM-02518,8,411.0,453.0,411.0,427.3010416666666,16.301041666666606,False,0.0
WO-05907,ITEM-01007,25,411.0,446.0,411.0,427.3206597222222,16.320659722222217,False,0.0
WO-07296,ITEM-03367,8,420.0,442.0,420.0,427.3272569444444,7.3272569444444,False,0.0
WO-06830,ITEM-02673,10,413.0,470.0,413.0,427.3357291666666,14.335729166666624,False,0.0
WO-06829,ITEM-02349,10,413.0,470.0,413.0,427.37663194444445,14.376631944444455,False,0.0
WO-03985,ITEM-02131,10,420.0,448.0,420.0,427.41215277777775,7.412152777777749,False,0.0
WO-06957,ITEM-01667,80,425.0,439.0,425.0,427.41274305555555,2.412743055555552,False,0.0
WO-05616,ITEM-03337,10,414.0,464.0,414.0,427.4366319444444,13.4366319444444,False,0.0
WO-05317,ITEM-00770,2,401.0,467.0,401.0,427.451736111111,26.451736111111018,False,0.0
WO-04816,ITEM-00039,1,390.0,453.0,390.0,427.4583333333333,37.458333333333314,False,0.0
WO-07258,ITEM-00039,1,390.0,453.0,390.0,427.4583333333333,37.458333333333314,False,0.0
WO-05205,ITEM-00364,27,413.0,491.0,413.0,427.4730902777778,14.473090277777828,False,0.0
WO-06179,ITEM-02743,3,421.0,449.0,421.0,427.48437500000006,6.484375000000057,False,0.0
WO-06180,ITEM-03443,3,421.0,449.0,421.0,427.4916666666666,6.491666666666617,False,0.0
WO-07333,ITEM-02985,6,421.0,449.0,421.0,427.5222222222221,6.522222222222126,False,0.0
WO-07015,ITEM-02455,6,421.0,449.0,421.0,427.5321180555555,6.532118055555486,False,0.0
WO-04319,ITEM-01328,16,418.0,432.0,418.0,427.5940972222222,9.594097222222217,False,0.0
WO-05207,ITEM-00580,32,412.0,490.0,412.0,427.6093749999999,15.609374999999886,False,0.0
WO-06435,ITEM-00719,60,420.0,448.0,420.0,427.6093749999999,7.609374999999886,False,0.0
WO-05039,ITEM-00647,5,419.0,440.0,419.0,427.68472222222215,8.684722222222149,False,0.0
WO-04204,ITEM-00512,10,415.0,457.0,415.0,427.7505208333333,12.750520833333326,False,0.0
WO-07233,ITEM-02321,10,407.0,464.0,407.0,427.7718402777777,20.7718402777777,False,0.0
WO-06707,ITEM-02447,4,415.0,474.0,415.0,427.7951383333333,12.795138333333284,False,0.0
WO-06649,ITEM-00955,10,415.0,457.0,415.0,427.8428819444444,12.8428819444444,False,0.0
WO-05615,ITEM-03336,9,421.0,464.0,421.0,427.85312499999986,6.853124999999864,False,0.0
WO-07170,ITEM-03196,91,415.0,450.0,415.0,428.03062499999993,13.03062499999993,False,0.0
WO-07182,ITEM-00755,37,407.0,464.0,407.0,428.1248263888889,21.12482638888889,False,0.0
WO-06443,ITEM-00157,15,421.0,449.0,421.0,428.1857870416667,7.185787041666686,False,0.0
WO-07196,ITEM-03883,1,426.0,469.0,426.0,428.18767361111105,2.1876736111110517,False,0.0
WO-06853,ITEM-01650,22,415.0,450.0,415.0,428.34069444444447,13.340694444444466,False,0.0
WO-04962,ITEM-00863,42,405.0,440.0,405.0,428.40280093055554,23.402800930555543,False,0.0
WO-05077,ITEM-02438,6,412.0,462.0,412.0,428.45190972222224,16.45190972222224,False,0.0
WO-06587,ITEM-00019,1,412.0,454.0,412.0,428.5168402777778,16.516840277777817,False,0.0
WO-07194,ITEM-01650,27,414.0,449.0,414.0,428.5952083333333,14.59520833333329,False,0.0
WO-04265,ITEM-00633,45,411.0,453.0,411.0,429.03125,18.03125,False,0.0
WO-04588,ITEM-01843,10,411.0,461.0,411.0,429.03125,18.03125,False,0.0
WO-04327,ITEM-00147,50,415.0,436.0,415.0,429.1041666666667,14.104166666666686,False,0.0
WO-07320,ITEM-00852,15,404.0,453.0,404.0,429.1251736111111,25.12517361111111,False,0.0
WO-07234,ITEM-01030,300,420.0,455.0,420.0,429.1354166666667,9.135416666666686,False,0.0
WO-06021,ITEM-01784,10,419.0,440.0,419.0,429.18951388888877,10.189513888888769,False,0.0
WO-06689,ITEM-02131,10,422.0,450.0,422.0,429.1959027777778,7.195902777777803,False,0.0
WO-04839,ITEM-00019,1,414.0,456.0,414.0,429.2650694444443,15.265069444444293,False,0.0
WO-04108,ITEM-01168,20,414.0,464.0,414.0,429.28201388888886,15.282013888888855,False,0.0
WO-01094,ITEM-00716,5,378.0,506.0,378.0,429.3125,51.3125,False,0.0
WO-05058,ITEM-02023,30,412.0,462.0,412.0,429.3236805555556,17.323680555555597,False,0.0
WO-04841,ITEM-00019,1,415.0,457.0,415.0,429.3248263888888,14.324826388888823,False,0.0
WO-05261,ITEM-00383,2,418.0,461.0,418.0,429.3248263888888,11.324826388888823,False,0.0
WO-04170,ITEM-02790,30,418.0,446.0,418.0,429.3251944444443,11.325194444444321,False,0.0
WO-07295,ITEM-03368,8,421.0,442.0,421.0,429.32638888888886,8.326388888888857,False,0.0
WO-07289,ITEM-00018,8,407.0,422.0,407.0,429.3647569444444,22.364756944444423,True,7.364756944444423
WO-06163,ITEM-00917,12,386.0,449.0,386.0,429.43350694444445,43.433506944444446,False,0.0
WO-05669,ITEM-02181,5,414.0,449.0,414.0,429.46234722222204,15.462347222222036,False,0.0
WO-04759,ITEM-00492,1,387.0,450.0,387.0,429.778472222222,42.77847222222198,False,0.0
WO-04431,ITEM-00492,1,390.0,453.0,390.0,429.7835069444443,39.7835069444443,False,0.0
WO-04757,ITEM-00492,1,387.0,450.0,387.0,429.82013888888866,42.820138888888664,False,0.0
WO-04119,ITEM-00887,10,418.0,461.0,418.0,429.83472222222207,11.83472222222207,False,0.0
WO-04792,ITEM-00009,1,418.0,461.0,418.0,429.8541666666666,11.854166666666572,False,0.0
WO-06652,ITEM-00808,10,415.0,458.0,415.0,429.8647569444443,14.86475694444431,False,0.0
WO-04124,ITEM-00191,10,418.0,461.0,418.0,429.8961805555552,11.89618055555519,False,0.0
WO-04616,ITEM-01487,15,415.0,458.0,415.0,429.9938888888888,14.993888888888819,False,0.0
WO-05299,ITEM-01639,15,415.0,457.0,415.0,430.1892361111111,15.189236111111086,False,0.0
WO-05301,ITEM-00371,7,422.0,436.0,422.0,431.15989583333334,9.159895833333337,False,0.0
WO-04107,ITEM-01334,30,414.0,464.0,414.0,431.3549305555556,17.354930555555597,False,0.0
WO-05057,ITEM-02023,30,414.0,464.0,414.0,431.3549305555556,17.354930555555597,False,0.0
WO-07202,ITEM-03172,8,408.0,474.0,408.0,431.37517361111105,23.37517361111105,False,0.0
WO-06608,ITEM-01103,100,414.0,449.0,414.0,432.0,18.0,False,0.0
WO-04837,ITEM-00019,1,418.0,422.0,418.0,432.0,14.0,True,10.0
WO-04838,ITEM-00019,1,418.0,426.0,418.0,432.0,14.0,True,6.0
WO-06436,ITEM-01279,50,420.0,441.0,420.0,432.0,12.0,False,0.0
WO-05866,ITEM-00068,26,386.0,449.0,386.0,432.0,46.0,False,0.0
WO-07293,ITEM-01285,40,421.0,456.0,421.0,432.0,11.0,False,0.0
WO-07292,ITEM-00787,55,422.0,457.0,422.0,432.0,10.0,False,0.0
WO-04163,ITEM-00009,1,418.0,461.0,418.0,432.0,14.0,False,0.0
WO-04166,ITEM-00019,1,418.0,461.0,418.0,432.0,14.0,False,0.0
WO-07332,ITEM-01597,15,422.0,481.0,422.0,432.0,10.0,False,0.0
WO-06593,ITEM-01465,10,377.0,433.0,377.0,434.0,57.0,True,1.0
WO-07164,ITEM-01465,10,377.0,433.0,377.0,434.0,57.0,True,1.0
WO-05295,ITEM-02133,16,418.0,475.0,418.0,434.0,16.0,False,0.0
WO-04761,ITEM-00492,1,390.0,453.0,390.0,434.0,44.0,False,0.0
WO-07002,ITEM-03815,10,422.0,443.0,422.0,434.0,12.0,False,0.0
WO-07132,ITEM-02554,20,422.0,443.0,422.0,434.0,12.0,False,0.0
WO-04332,ITEM-00595,10,426.0,447.0,426.0,434.0,8.0,False,0.0
WO-04698,ITEM-03030,4,418.0,446.0,418.0,434.0,16.0,False,0.0
WO-04700,ITEM-00338,10,415.0,450.0,415.0,434.0,19.0,False,0.0
WO-04024,ITEM-00039,1,394.0,457.0,394.0,434.0,40.0,False,0.0
WO-06906,ITEM-00547,8,415.0,457.0,415.0,434.0,19.0,False,0.0
WO-04022,ITEM-00039,1,394.0,460.0,394.0,434.0,40.0,False,0.0
WO-04368,ITEM-00372,16,420.0,463.0,420.0,434.0,14.0,False,0.0
WO-04071,ITEM-01258,6,414.0,464.0,414.0,434.0,20.0,False,0.0
WO-05529,ITEM-02022,10,414.0,456.0,414.0,434.0,20.0,False,0.0
WO-04864,ITEM-00039,1,394.0,457.0,394.0,434.03125,40.03125,False,0.0
WO-04023,ITEM-00039,1,394.0,457.0,394.0,434.03125,40.03125,False,0.0
WO-04860,ITEM-00039,1,394.0,457.0,394.0,434.03125,40.03125,False,0.0
WO-06083,ITEM-00305,22,425.0,449.0,425.0,434.03125,9.03125,False,0.0
WO-06496,ITEM-02179,11,419.0,462.0,419.0,434.0314236111111,15.031423611111109,False,0.0
WO-07118,ITEM-01335,10,426.0,454.0,426.0,434.0416666666667,8.041666666666686,False,0.0
WO-06492,ITEM-02131,10,426.0,454.0,426.0,434.0416666666667,8.041666666666686,False,0.0
WO-06971,ITEM-00484,30,418.0,461.0,418.0,434.0628472222222,16.062847222222217,False,0.0
WO-07167,ITEM-00786,2,426.0,447.0,426.0,434.0628472222222,8.062847222222217,False,0.0
WO-01135,ITEM-00285,12,414.0,498.0,414.0,434.0628472222222,20.062847222222217,False,0.0
WO-00288,ITEM-00285,12,414.0,498.0,414.0,434.0628472222222,20.062847222222217,False,0.0
WO-04991,ITEM-01190,20,420.0,463.0,420.0,434.0939236111111,14.093923611111109,False,0.0
WO-07169,ITEM-01851,2,418.0,439.0,418.0,434.0939236111111,16.09392361111111,False,0.0
WO-00217,ITEM-00244,24,412.0,513.0,412.0,434.1126736111111,22.11267361111112,False,0.0
WO-04244,ITEM-00227,8,397.0,482.0,397.0,434.1126736111111,37.11267361111112,False,0.0
WO-05667,ITEM-01163,26,407.0,464.0,407.0,434.1220486111111,27.122048611111097,False,0.0
WO-05211,ITEM-00888,2,419.0,462.0,419.0,434.14618055555553,15.146180555555532,False,0.0
WO-06084,ITEM-00383,2,421.0,464.0,421.0,434.14618055555553,13.146180555555532,False,0.0
WO-04318,ITEM-00846,11,429.0,443.0,429.0,434.19826388888885,5.198263888888846,False,0.0
WO-01450,ITEM-00382,1,391.0,454.0,391.0,434.34479166666665,43.34479166666665,False,0.0
WO-04458,ITEM-00382,1,391.0,454.0,391.0,434.40729166666665,43.40729166666665,False,0.0
WO-07237,ITEM-02131,10,427.0,455.0,427.0,434.41041666666666,7.410416666666663,False,0.0
WO-07243,ITEM-01369,6,427.0,484.0,427.0,434.4981944444444,7.49819444444438,False,0.0
WO-04989,ITEM-03152,15,420.0,470.0,420.0,434.52177083333333,14.521770833333335,False,0.0
WO-06888,ITEM-00718,10,384.0,447.0,384.0,434.53697916666664,50.53697916666664,False,0.0
WO-06956,ITEM-01666,42,411.0,453.0,411.0,434.63854166666664,23.63854166666664,False,0.0
WO-06627,ITEM-01187,11,422.0,467.0,422.0,434.8098263888888,12.80982638888878,False,0.0
WO-06505,ITEM-01431,15,418.0,453.0,418.0,435.04538194444433,17.04538194444433,False,0.0
WO-04337,ITEM-01597,29,426.0,483.0,426.0,435.4958333333333,9.49583333333328,False,0.0
WO-05052,ITEM-02549,10,419.0,462.0,419.0,435.6050347222221,16.605034722222115,False,0.0
WO-04863,ITEM-00039,1,394.0,460.0,394.0,435.7734374999999,41.773437499999886,False,0.0
WO-04464,ITEM-00382,1,391.0,454.0,391.0,435.97013888888875,44.970138888888755,False,0.0
WO-06204,ITEM-01891,100,422.0,467.0,422.0,436.01805555555563,14.018055555555634,False,0.0
WO-06400,ITEM-03585,6,419.0,462.0,419.0,436.0611111111111,17.061111111111074,False,0.0
WO-04100,ITEM-02273,5,420.0,463.0,420.0,436.0626736111111,16.06267361111111,False,0.0
WO-06090,ITEM-00433,10,421.0,442.0,421.0,436.1251736111111,15.125173611111109,False,0.0
WO-07119,ITEM-01335,10,429.0,458.0,429.0,436.1776041666666,7.177604166666583,False,0.0
WO-04126,ITEM-02779,12,412.0,476.0,412.0,436.20406249999996,24.204062499999964,False,0.0
WO-04477,ITEM-00245,12,414.0,471.0,414.0,436.2190972222222,22.219097222222217,False,0.0
WO-04008,ITEM-02131,10,429.0,458.0,429.0,436.22048611111114,7.220486111111143,False,0.0
WO-05350,ITEM-00194,25,427.0,477.0,427.0,436.23350694444446,9.233506944444457,False,0.0
WO-07322,ITEM-00556,2,426.0,440.0,426.0,436.2404513888888,10.2404513888888,False,0.0
WO-05199,ITEM-02270,12,420.0,470.0,420.0,436.26534722222226,16.26534722222226,False,0.0
WO-07183,ITEM-01740,30,420.0,470.0,420.0,436.3236805555556,16.323680555555597,False,0.0
WO-04622,ITEM-00870,6,427.0,441.0,427.0,436.3666666666667,9.366666666666674,False,0.0
WO-06736,ITEM-02373,12,425.0,468.0,425.0,436.42621527777777,11.426215277777771,False,0.0
WO-06322,ITEM-01285,40,427.0,463.0,427.0,436.64114583333316,9.641145833333155,False,0.0
WO-04164,ITEM-00009,1,425.0,468.0,425.0,436.76423611111096,11.76423611111096,False,0.0
WO-07079,ITEM-02636,1,405.0,469.0,405.0,436.764236111111,31.764236111111018,False,0.0
WO-04717,ITEM-02126,25,425.0,453.0,425.0,436.8595486111111,11.859548611111109,False,0.0
WO-07279,ITEM-01864,10,425.0,468.0,425.0,436.89791666666656,11.89791666666656,False,0.0
WO-06166,ITEM-00068,30,391.0,454.0,391.0,436.9295138888889,45.92951388888889,False,0.0
WO-04215,ITEM-01306,38,419.0,454.0,419.0,437.3706597222223,18.370659722222285,False,0.0
WO-07127,ITEM-00728,1,434.0,448.0,434.0,438.16695555555555,4.166955555555546,False,0.0
WO-05300,ITEM-00371,7,428.0,442.0,428.0,438.17913194444446,10.179131944444464,False,0.0
WO-06577,ITEM-00821,10,425.0,461.0,425.0,438.5112847222223,13.511284722222285,False,0.0
WO-07143,ITEM-00396,16,408.0,458.0,408.0,438.63975694444446,30.639756944444457,False,0.0
WO-07137,ITEM-00091,11,394.0,457.0,394.0,438.9761736111111,44.97617361111111,False,0.0
WO-05033,ITEM-00663,5,428.0,449.0,428.0,439.0,11.0,False,0.0
WO-04257,ITEM-00594,2,428.0,449.0,428.0,439.0,11.0,False,0.0
WO-04242,ITEM-00645,10,428.0,449.0,428.0,439.0,11.0,False,0.0
WO-06588,ITEM-00982,10,428.0,449.0,428.0,439.0,11.0,False,0.0
WO-06434,ITEM-00719,50,433.0,462.0,433.0,439.0,6.0,False,0.0
WO-04167,ITEM-00019,1,425.0,468.0,425.0,439.0,14.0,False,0.0
WO-05464,ITEM-00406,4,397.0,475.0,397.0,439.0,42.0,False,0.0
WO-00063,ITEM-00048,10,418.0,533.0,418.0,439.0,21.0,False,0.0
WO-04762,ITEM-00492,1,394.0,457.0,394.0,441.0,47.0,False,0.0
WO-07158,ITEM-00492,1,394.0,457.0,394.0,441.0,47.0,False,0.0
WO-04743,ITEM-02636,1,407.0,471.0,407.0,441.0,34.0,False,0.0
WO-04455,ITEM-02879,50,435.0,442.0,435.0,441.0,6.0,False,0.0
WO-04376,ITEM-00039,1,398.0,462.0,398.0,441.03125,43.03125,False,0.0
WO-04817,ITEM-00039,1,400.0,464.0,400.0,441.03125,41.03125,False,0.0
WO-06612,ITEM-00160,144,428.0,466.0,428.0,441.03125,13.03125,False,0.0
WO-01250,ITEM-00158,30,428.0,449.0,428.0,441.03125,13.03125,False,0.0
WO-06032,ITEM-00175,30,421.0,464.0,421.0,441.03125,20.03125,False,0.0
WO-04123,ITEM-00732,10,425.0,468.0,425.0,441.0314236111111,16.03142361111111,False,0.0
WO-04805,ITEM-00494,30,425.0,468.0,425.0,441.0314236111111,16.03142361111111,False,0.0
WO-04101,ITEM-01851,7,422.0,443.0,422.0,441.0314236111111,19.03142361111111,False,0.0
WO-04317,ITEM-02279,90,426.0,462.0,426.0,441.0314236111111,15.031423611111109,False,0.0
WO-06596,ITEM-01264,40,427.0,477.0,427.0,441.0314236111111,14.031423611111109,False,0.0
WO-03332,ITEM-00999,8,421.0,464.0,421.0,441.0416666666667,20.041666666666686,False,0.0
WO-06798,ITEM-01803,50,434.0,463.0,434.0,441.0729166666667,7.072916666666686,False,0.0
WO-04570,ITEM-00722,5,427.0,448.0,427.0,441.1041666666667,14.104166666666686,False,0.0
WO-07082,ITEM-01188,6,436.0,450.0,436.0,441.14618055555553,5.1461805555555316,False,0.0
WO-07136,ITEM-03859,1,428.0,478.0,428.0,441.14746527777777,13.14746527777777,False,0.0
WO-04031,ITEM-01116,7,414.0,464.0,414.0,441.15451388888886,27.154513888888857,False,0.0
WO-06020,ITEM-01408,6,433.0,454.0,433.0,441.18593749999997,8.185937499999966,False,0.0
WO-06955,ITEM-01666,42,415.0,457.0,415.0,441.2753472222222,26.275347222222194,False,0.0
WO-06441,ITEM-02428,3,426.0,483.0,426.0,441.30017361111106,15.300173611111063,False,0.0
WO-06600,ITEM-00382,1,391.0,454.0,391.0,441.34479166666665,50.34479166666665,False,0.0
WO-05302,ITEM-02639,5,429.0,467.0,429.0,441.393923611111,12.393923611111006,False,0.0
WO-05348,ITEM-01650,23,427.0,463.0,427.0,441.3963541666666,14.396354166666583,False,0.0
WO-06609,ITEM-01357,40,429.0,429.0,429.0,441.44184027777777,12.441840277777771,True,12.441840277777771
WO-04435,ITEM-00718,10,391.0,454.0,391.0,441.52493055555556,50.52493055555556,False,0.0
WO-06887,ITEM-00718,10,391.0,454.0,391.0,441.54993055555553,50.549930555555534,False,0.0
WO-04718,ITEM-01577,5,434.0,470.0,434.0,441.9012152777778,7.901215277777794,False,0.0
WO-06595,ITEM-02137,15,427.0,477.0,427.0,441.9314236111112,14.9314236111112,False,0.0
WO-07326,ITEM-02405,6,433.0,490.0,433.0,441.9413194444444,8.941319444444389,False,0.0
WO-04456,ITEM-01011,10,428.0,471.0,428.0,442.12552083333327,14.125520833333269,False,0.0
WO-04198,ITEM-01681,9,433.0,490.0,433.0,442.1454861111111,9.145486111111097,False,0.0
WO-04260,ITEM-00258,10,426.0,469.0,426.0,442.2293402777778,16.229340277777794,False,0.0
WO-04765,ITEM-01946,84,440.0,462.0,440.0,442.49722222222226,2.4972222222222626,False,0.0
WO-05195,ITEM-02467,10,426.0,469.0,426.0,442.65954861111106,16.659548611111063,False,0.0
WO-03954,ITEM-02708,20,427.0,463.0,427.0,443.03125,16.03125,False,0.0
